date,title,label
2021-12-01,카카오그룹 LG 현대차 제치고 시총 3위 등극 12월 1일부터 17개 금융사 마이데이터 시범 서비스 현장클릭 지역화폐 취지 제대로 지키려면 흩어진 정보 모아 맞춤 재테크 마이데이터 서비스 시작 따상 은 없어도 11월 상장 새내기주 성적표 나쁘지 않네 증시 때린 오미크론 공포 코스피 70P 폭락 올해 상승분 싹다 반납한 코스피 증권가 2790이 1차 지지선 베일 벗은 내 손의 금융비서 금융사vs빅테크 고객 선점 사활 베일 벗은 내 손의 금융비서 금융사vs빅테크 고객 선점 사활 속도내는 데이터경제 이 구역 1인자 나야 금융권 vs 빅테크 사람 보이스톡 신화 개발자 출신 CEO 혁신 DNA로 글로벌 카카오 도약 Biz Now 카카오 미래센터장에 남궁훈 게임즈 대표 글로벌 투자받은 피플펀드 골드만삭스 등서 759억원 유치 가상자산 조회 카드 과소비 땐 경고음 여론마당 정치후원금 기부도 정치 참여 모더나 CEO 기존 백신 효과 적을 것 한마디에 코스피 급락 카카오그룹 LG 현대차 제치고 시총 3위 등극 12월 1일부터 17개 금융사 마이데이터 시범 서비스 현장클릭 지역화폐 취지 제대로 지키려면 흩어진 정보 모아 맞춤 재테크 마이데이터 서비스 시작 따상 은 없어도 11월 상장 새내기주 성적표 나쁘지 않네 증시 때린 오미크론 공포 코스피 70P 폭락 올해 상승분 싹다 반납한 코스피 증권가 2790이 1차 지지선 베일 벗은 내 손의 금융비서 금융사vs빅테크 고객 선점 사활 베일 벗은 내 손의 금융비서 금융사vs빅테크 고객 선점 사활 속도내는 데이터경제 이 구역 1인자 나야 금융권 vs 빅테크 사람 보이스톡 신화 개발자 출신 CEO 혁신 DNA로 글로벌 카카오 도약 Biz Now 카카오 미래센터장에 남궁훈 게임즈 대표 글로벌 투자받은 피플펀드 골드만삭스 등서 759억원 유치 가상자산 조회 카드 과소비 땐 경고음 여론마당 정치후원금 기부도 정치 참여 모더나 CEO 기존 백신 효과 적을 것 한마디에 코스피 급락,0
2021-12-02,빅테크에 맞서 싸우자 카드사 페이앱 호환 비대면 서비스 강화하는 HUG 네이버 카카오서 보증 상담 마이데이터 첫발 증권사 은행 카드 플랫폼 차별화 불붙는다 P2P금융기업 피플펀드 베인 등서 759억 투자유치 카카오페이 금융위에 디지털 손보사 본인가 신청 카카오페이 당국에 디지털손보사 본인가 신청 보험업 진출 카카오페이 내년 초 디지털손보사 출범 제로페이까지 먹는 카카오 40만 가맹점 정보 가져간다 내년 빅테크 보험사 출범 눈앞 내년 지역화폐 발행 증액 기대감 수혜주 주가 반등 속초 희망2022 나눔캠페인 빅테크에 맞서 싸우자 카드사 페이앱 호환 비대면 서비스 강화하는 HUG 네이버 카카오서 보증 상담 마이데이터 첫발 증권사 은행 카드 플랫폼 차별화 불붙는다 P2P금융기업 피플펀드 베인 등서 759억 투자유치 카카오페이 금융위에 디지털 손보사 본인가 신청 카카오페이 당국에 디지털손보사 본인가 신청 보험업 진출 카카오페이 내년 초 디지털손보사 출범 제로페이까지 먹는 카카오 40만 가맹점 정보 가져간다 내년 빅테크 보험사 출범 눈앞 내년 지역화폐 발행 증액 기대감 수혜주 주가 반등 속초 희망2022 나눔캠페인,2
2021-12-03,서울사랑상품권 결제 제로페이에서 카카오페이로 바뀐다는데 마이데이터 서비스 참 편한데 아직 안 되는 게 많네 가상자산 시장 새 장을 연다 업비트 국내 회원수 890만명 국내 최대 투자자보호 센터 운영 카카오페이 디지털 손해보험사 본인가 신청 내년초 출범 드라이브 월 매출 1000만 원인데 수입은 200만 원 헤어샘의 열정페이 뷰엔 빅데이터로 본 재테크 분할상장 SK텔레콤 스퀘어 상승 탄력 카카오페이도 화제 가족명의 도용해 현금 빼가고 대출 핀테크 비대면 본인확인 문제 노출 이슈 프리즘 핀테크의 도발은 계속 돼야한다 요즘 핫한 NFT 잘 아시나요 사실 모릅니다 서로 다른 마이데이터 전략 문 여는 카드사 벽 치는 은행 Money Riches 잘 고른 신카 하나 열 구독 거뜬하죠 서울사랑상품권 결제 제로페이에서 카카오페이로 바뀐다는데 마이데이터 서비스 참 편한데 아직 안 되는 게 많네 가상자산 시장 새 장을 연다 업비트 국내 회원수 890만명 국내 최대 투자자보호 센터 운영 카카오페이 디지털 손해보험사 본인가 신청 내년초 출범 드라이브 월 매출 1000만 원인데 수입은 200만 원 헤어샘의 열정페이 뷰엔 빅데이터로 본 재테크 분할상장 SK텔레콤 스퀘어 상승 탄력 카카오페이도 화제 가족명의 도용해 현금 빼가고 대출 핀테크 비대면 본인확인 문제 노출 이슈 프리즘 핀테크의 도발은 계속 돼야한다 요즘 핫한 NFT 잘 아시나요 사실 모릅니다 서로 다른 마이데이터 전략,1
2021-12-06,고래 메기 보험판 흔들 카카오손보 온다 이번엔 헬스케어 빅테크 행보에 보험업계 긴장 11월 새내기 75% 12월 둘째주 오토엔 KTB네트워크 출격 헬로 블록체인 정부는 코인에 권력을 넘겨줄까 11월 코스피 지지부진 상장 새내기는 수익률 70% 고승범 금융위원장 디지털 금융혁신 전략 마련 동일기능 동일규제 원칙은 고수 카카오페이 토스 등 투자 막힌 온투업계 각자도생 나섰다 카카오 가상자산 플랫폼 품는다 시동 건 카카오만의 유니버스 구축 IPO시장 찬바람 그래도 눈 여겨봐야 할 공모주는 세자릿수 채용 나서는 당근마켓 적자 지속에도 업계 최고 대우 새싹 고객을 잡아라 은행권 타깃 마케팅 경쟁 치열 마이머니 고래 메기 보험판 흔들 카카오손보 온다 이번엔 헬스케어 빅테크 행보에 보험업계 긴장 11월 새내기 75% 12월 둘째주 오토엔 KTB네트워크 출격 헬로 블록체인 정부는 코인에 권력을 넘겨줄까 11월 코스피 지지부진 상장 새내기는 수익률 70% 고승범 금융위원장 디지털 금융혁신 전략 마련,1
2021-12-07,역대 최다 기업공개 남의 일 부산은 코스닥에 달랑 1곳 외국인의 귀환 판가름할 네 마녀의 날 동료 데려오면 500만원 주3일만 회사 오세요 은행들 개발자 파격대우 카톡 토스처럼 보험사들 디지털 전환 속도 MZ 비금융 진출은 생존과제 은행 플랫폼 격전장 된 대학 1회 인증에 내 모든 금융정보 확인 6개 시중 등 17개 금융사 참여 국내 첫 돈 버는 게임 에 15만명 몰렸다 기존게임 질려서 30대 그룹 최연소 임원은 88년생 69년생 이하 절반 육박 프로젝트 실무 보고 뽑자 IT기업 신개념 공채 바람 역대 최다 기업공개 남의 일 부산은 코스닥에 달랑 1곳 외국인의 귀환 판가름할 네 마녀의 날 동료 데려오면 500만원 주3일만 회사 오세요 은행들 개발자 파격대우 카톡 토스처럼 보험사들 디지털 전환 속도 MZ 비금융 진출은 생존과제 은행 플랫폼 격전장 된 대학 1회 인증에 내 모든 금융정보 확인 6개 시중 등 17개 금융사 참여 국내 첫 돈 버는 게임 에 15만명 몰렸다 기존게임 질려서 30대 그룹 최연소 임원은 88년생 69년생 이하 절반 육박 프로젝트 실무 보고 뽑자 IT기업 신개념 공채 바람,0
2021-12-08,권형택 주택도시보증 사장 수년간 전세살이 서민들 고충 잘 알죠 LG에너지솔루션 희망공모가 만 30만원 ET 뉴스 픽 계좌번호 없이 QR 송금 O2O 플랫폼 돈냥이 코스피200 새 종목 대차잔액 쑥 커지는 공매도 우려 권형택 주택도시보증 사장 수년간 전세살이 서민들 고충 잘 알죠 LG에너지솔루션 희망공모가 만 30만원 ET 뉴스 픽 계좌번호 없이 QR 송금 O2O 플랫폼 돈냥이 코스피200 새 종목 대차잔액 쑥 커지는 공매도 우려,4
2021-12-09,카카오페이 비즈니스 매출 관리 멤버십 무료 제공 당국 출신 줄줄이 디지털 금융사로 규제 대응은 누가 갤Z 플립3가 3만원 폰파라치 공백 현실화 카카오페이 김대홍 이승효 공동대표로 박자연의 현장에서 카카오페이 서울사랑상품권에도 통할까 데스크 칼럼 유니콘 고공 행진을 보는 다른 시선 재테크 단신 핀테크 업계 비교 추천 서비스 규제 풀어달라 성토 서울 중구 2021년 하반기 자동차세 부과 횡성 나눔은 사회백신 온정 넘치는 연말 Biz Now SK바사 공모가 대비 261% 상승 전 세계 IPO 1위 카카오페이 비즈니스 매출 관리 멤버십 무료 제공 당국 출신 줄줄이 디지털 금융사로 규제 대응은 누가 갤Z 플립3가 3만원,4
2021-12-10,카카오페이증권 공동대표 김대홍 이승효씨 내정 쿠콘 API 카카오페이 비즈니스 앱 에 탑재 오늘의 증시 메모 12월 10일 생보사 빅테크 잇단 동맹 독일까 약일까 오늘의 증시 메모 12월 10일 생보사 빅테크 잇단 동맹 독일까 약일까 연예기획사도 뛰어든 블록체인 기업에 취업 관심 쑥 오늘의 증시 일정 12월 10일 1호 테크핀 카카오페이증권 공동대표 이승효 김대홍 내정 미래 성장 기업가치 제고 힘싣는다 경제계 인사 삼성전자 외 경제계 인사 하이투자증권 사장에 홍원식씨 은행권 생활플랫폼 사업 진출 기대감 꺾이나 카카오페이증권 공동대표 김대홍 이승효씨 내정 쿠콘 API 카카오페이 비즈니스 앱 에 탑재 오늘의 증시 메모 12월 10일 생보사 빅테크 잇단 동맹 독일까 약일까 오늘의 증시 메모 12월 10일 생보사 빅테크 잇단 동맹,0
2021-12-13,상장 한달 된 카카오페이 경영진 자사주 대거 처분 정부 국회 카드 수수료 인하안 막판 조율중 언제 어디서나 보는 넷플릭스처럼 금융도 소비자 중심 서비스 내놔야 아는 만큼 싸게 산다 연말 쇼핑대목 스마트한 소비하려면 82년생 CEO 청바지 입은 금융맨 보수적인 금융회사가 달라졌다 역대급 실적 대신증권 높아지는 배당 기대감 포토 한경 삼정KPMG 디지털금융 포럼 출범 전통 금융사 테크 DNA 심어야 산다 서울시민 누구나 자가건강관리 쉽게 비대면 스마트 헬스케어 시스템 구축 인터뷰 카카오페이 경영진 지분 매각에 이틀째 약세 고평가 우려 서울사랑상품권 내년부터 신용카드 구매 가능해진다 금융권 세대교체 바람부나 50대 초중반 CEO 발탁 잇따라 샴페인 술술 팔리네 편의점 매출 축배 한입뉴스 아마존 비자 전쟁 부른 BNPL 카드업계 나 떨고 있니 상장 한달 된 카카오페이 경영진 자사주 대거 처분 정부 국회 카드 수수료 인하안 막판 조율중 언제 어디서나 보는 넷플릭스처럼 금융도 소비자 중심 서비스 내놔야 아는 만큼 싸게 산다 연말 쇼핑대목 스마트한 소비하려면 82년생 CEO 청바지 입은 금융맨 보수적인 금융회사가 달라졌다 역대급 실적 대신증권 높아지는 배당 기대감 포토 한경 삼정KPMG 디지털금융 포럼 출범 전통 금융사 테크 DNA 심어야 산다 서울시민 누구나 자가건강관리 쉽게 비대면 스마트 헬스케어 시스템 구축 인터뷰 카카오페이 경영진 지분 매각에 이틀째 약세 고평가 우려 서울사랑상품권 내년부터 신용카드 구매 가능해진다 금융권 세대교체 바람부나 50대 초중반 CEO 발탁 잇따라 샴페인 술술 팔리네 편의점 매출 축배 한입뉴스 아마존 비자 전쟁 부른 BNPL 카드업계 나 떨고 있니,0
2021-12-14,카카오페이 거품론 기름 부은 CEO 연말맞이 샴페인 돌풍 세븐일레븐 기획상품 30분만에 완판 올해 IPO 시장 역대최대 내년초에도 초대어 나온다 펀드에 돈 쌓이자 자산운용사 사자 4년만에 최대 IT공룡기업 사표내고 벤처로 유니콘 찾아 떠나는 인재들 서울사랑상품권 2022년부터 신용카드로 구매 가능 2021년 증시 10대 뉴스 롤러코스터 탄 IPO 사이트 고용철 샵온에어 대표 사업자 소비자 결제수수료 부담 우리가 줄이겠다 유증청약 완판 자이언트스텝 경영진은 팔고 개미들은 샀다 사이트 고용철 샵온에어 대표 사업자 소비자 결제수수료 부담 우리가 줄이겠다 유증청약 완판 자이언트스텝 경영진은 팔고 개미들은 샀다 로그인 안해도 메뉴 보여요 위기의 은행들 앱 갈아 엎는다 카카오페이 거품론 기름 부은 CEO 연말맞이 샴페인 돌풍 세븐일레븐 기획상품 30분만에 완판 올해 IPO 시장 역대최대 내년초에도 초대어 나온다 펀드에 돈 쌓이자 자산운용사 사자 4년만에 최대 IT공룡기업 사표내고 벤처로 유니콘 찾아 떠나는 인재들 서울사랑상품권 2022년부터 신용카드로 구매 가능 2021년 증시 10대 뉴스 롤러코스터 탄 IPO 사이트 고용철 샵온에어 대표 사업자 소비자 결제수수료 부담 우리가 줄이겠다 유증청약 완판 자이언트스텝 경영진은 팔고 개미들은 샀다 사이트 고용철 샵온에어 대표 사업자 소비자 결제수수료 부담 우리가 줄이겠다 유증청약 완판 자이언트스텝 경영진은 팔고 개미들은 샀다 로그인 안해도 메뉴 보여요 위기의 은행들 앱 갈아 엎는다,0
2021-12-15,카카오페이로 자동차세 내세요 김대홍 카카오페이증권 대표 투자도 플랫폼 시대 게임체인저 되겠다 카카오페이증권 MTS 내년 초 출격 주린이 고수 겨냥 카카오 올해 몸값 상승률 톱 SK도 약진 올해 역대 최대 공모주 시장 열기 내년에도 이어질 듯 FOMC 앞두고 부담 다시 3000선 밑돈 코스피 카카오페이 안면인식 결제시장 진출 기자수첩 카카오페이 혁신하랬더니 먹튀 2021년 증시 10대 뉴스 카카오 패밀리의 희노애락 고승범 빅테크의 독점 영업행위 규제로 감독할 것 불안한 내년 증시 공모주펀드에서 기회 찾아야 금융 생활서비스 맞춤제공 슈퍼 앱 뜬다 고승범 금융위원장 데이터 독점시 영업 규제할 것 카카오페이로 자동차세 내세요 김대홍 카카오페이증권 대표 투자도 플랫폼 시대 게임체인저 되겠다 카카오페이증권 MTS 내년 초 출격 주린이 고수 겨냥 카카오 올해 몸값 상승률 톱 SK도 약진 올해 역대 최대 공모주 시장 열기 내년에도 이어질 듯 FOMC 앞두고 부담 다시 3000선 밑돈 코스피 카카오페이 안면인식 결제시장 진출 기자수첩 카카오페이 혁신하랬더니 먹튀 2021년 증시 10대 뉴스 카카오 패밀리의 희노애락 고승범 빅테크의 독점 영업행위 규제로 감독할 것 불안한 내년 증시 공모주펀드에서 기회 찾아야 금융 생활서비스 맞춤제공 슈퍼 앱 뜬다 고승범 금융위원장 데이터 독점시 영업 규제할 것,2
