company,date,title,label
넷마블,2021-07-28,소셜카지노게임 제도화 논의 수면 위로,2
넷마블,2021-07-28,카뱅 청약 58조 몰렸다 1억 넣었다면 15 20주 받을 듯,2
넷마블,2021-07-28,중복청약 금지에도 카카오뱅크 청약에 58조 몰렸다,2
넷마블,2021-07-29,넷마블 엔씨소프트 내달 신작게임 자존심 건 한판 승부,4
넷마블,2021-07-29,BBIG에서 바이오는 주춤 그럼 이제 BIG,4
넷마블,2021-07-29,16년 만에 넥슨 지주사에서 물러난 김정주 이재교 체제로,4
넷마블,2021-07-29,욕망이 사라지면 불면의 밤도 사라질까,4
넷마블,2021-07-30,카뱅 크래프톤 상장 숨어 웃는 텐센트,0
넷마블,2021-07-30,넥슨 김정주 16년 만에 대표직 떠난다,0
넷마블,2021-07-30,상장일 유통 비율 사실상 8% 카뱅 주가 오를 3박자 갖춰,0
넷마블,2021-07-30,장외선 이미 54만원 마지막 중복청약 공모주 크래프톤 공모가 49만8천원,0
넷마블,2021-07-30,크래프톤 공모가 49만8000원 확정 대형 해외 기관 수요 몰렸다,0
넷마블,2021-08-02,대어 크래프톤 등판 8월 첫째 주 기업 6곳 공모주 청약,1
넷마블,2021-08-02,신작 게임 이달 잇단 출시 겜잡기 대전 막 올랐다,1
넷마블,2021-08-02,이건 못참지 게임 빅3 신작대전의 시간 왔다,1
넷마블,2021-08-02,신작 쏟아지는 8월 게임 훨훨 날까,1
넷마블,2021-08-03,네이버 카카오 빼곤 BBIG7 이름값 못하네,1
넷마블,2021-08-03,승부사 방준혁 성장 잠재력에 베팅 이종산업 넘나들며 수익 사업 확대,1
넷마블,2021-08-03,장 마감 후 기업공시 8월 2일,1
넷마블,2021-08-03,방준혁의 야심 60억달러 소셜카지노 게임 시장 노린다,1
넷마블,2021-08-03,크래프톤 청약 첫날 대 1 증거금 카뱅 10분의 1에 그쳐,1
넷마블,2021-08-03,웹보드게임 규제 일몰 업계 산업환경 변화 맞춰 개선해야,1
넷마블,2021-08-03,넷마블 2조5천억 베팅 카지노 게임사 품었다,1
넷마블,2021-08-03,높은 공모가 부담됐나 크래프톤 첫날 조 청약,1
넷마블,2021-08-03,두번째 시도 만에 소셜 카지노 품어 새로운 캐시카우 기대,1
넷마블,2021-08-03,방준혁 조 연타석 역대급 베팅 글로벌 소셜 카지노 게임사 품었다 피플앤데이터,1
넷마블,2021-08-03,넷마블 스핀엑스 인수 글로벌 매출 확대 기대,1
넷마블,2021-08-03,센놈 들이 온다 하반기 엔씨 넥슨 넷마블 신작 격돌,1
넷마블,2021-08-03,넷마블 소셜 카지노로 영역 확대 스핀엑스 2조5000억원에 인수,1
넷마블,2021-08-03,넷마블 2조5000억 통 큰 베팅 소셜카지노 스핀엑스 인수,1
넷마블,2021-08-04,스핀엑스 인수한 넷마블 게임 다각화 안정적 수익 기대,3
넷마블,2021-08-04,방준혁 이번엔 게임사 인수에 조 베팅 또 잭팟 터트리나,3
넷마블,2021-08-04,제2의 배그 나오려면 북미 유럽 타깃 과감한 신작 공세 이어가야,3
넷마블,2021-08-04,3N 신작 진검승부 시작하나 아이티라떼,3
넷마블,2021-08-04,게임 한류 재건하려면 보수화된 틀 깨야,3
넷마블,2021-08-04,공모주 대박신화 저무나 몸값 24조 크래프톤 청약 인기몰이 실패,3
넷마블,2021-08-04,줄잇는 M A 시장엔 약일까 독일까,3
넷마블,2021-08-04,정신적 아편 관영매체 비판에 전세계 게임주 곤두박질,3
넷마블,2021-08-04,넷마블 조 베팅한 소셜카지노 에선 못한다 왜,3
넷마블,2021-08-05,넥슨 미래성장 동력 슈퍼 지식재산권 10종 개발,2
넷마블,2021-08-05,8월부터 대작 게임 나오는데 갑자기 터진 중국발 리스크,2
넷마블,2021-08-05,텐센트 크래프톤 화평정영 도 청소년 이용시간 줄이나,2
넷마블,2021-08-05,2조5000억 통큰 투자 재미 위해서라면 거뜬,2
넷마블,2021-08-09,박용식씨 별세 외,1
넷마블,2021-08-09,김봉진씨,1
넷마블,2021-08-09,김춘자 별세,1
넷마블,2021-08-09,,1
넷마블,2021-08-09,김형기 별세 외,1
넷마블,2021-08-09,오늘의 부고 2021년 8월 9일,1
넷마블,2021-08-09,크래프톤 등판에 긴장 게임업계 쩐의 전쟁,1
넷마블,2021-08-09,8월 9일 궂긴 소식,1
넷마블,2021-08-09,대어 크래프톤 HK이노엔 이번주 상장 주목,1
넷마블,2021-08-09,엔씨 넥슨 넷마블 2분기 실적은 주춤 신작으로 반격,1
넷마블,2021-08-09,유일동 e대한경제 주필 씨 장모상,1
넷마블,2021-08-10,질주하는 카뱅 미소 짓는 한투 KT 포트라이트,2
넷마블,2021-08-10,고속질주하는 카카오뱅크 함박웃음 짓는 한투 KT,2
넷마블,2021-08-10,컴투스 컴퍼니 빌더 게임체인저 지분 40% 확보,2
넷마블,2021-08-10,컴투스 게임체인저 지분 40% 확보,2
넷마블,2021-08-10,카뱅 상장 이틀째도 급등 시총 9위,2
넷마블,2021-08-10,PER 200배 넘었다 카뱅 셀트리온 제치고 단숨에 시총 9위 앞날은,2
넷마블,2021-08-11,장 마감후 기업공시 8월 10일,3
넷마블,2021-08-11,신작 부재 흥행실패에 게임3N 2분기 어닝쇼크,3
넷마블,2021-08-11,코웨이 ESG협의회장 기후변화 위기 친환경 제품 돌파,3
넷마블,2021-08-11,넷마블 카뱅 600만주 팔아 4 300억 챙겼다,3
넷마블,2021-08-11,공모주 신화 흔들 크래프톤 상장 첫날 공모가 밑돌아,3
넷마블,2021-08-11,공모주 대어 크래프톤의 반전,3
넷마블,2021-08-11,엔씨 신작 리니지W 조기출격 택진이형 글로벌 흥행 승부수,3
넷마블,2021-08-12,오래 봐도 어디에 둬도 만족하는 렌탈가전 만듭니다 fn이사람,0
넷마블,2021-08-12,쭉쭉쭉 떨어졌다 게임업계 3N 2분기 어닝쇼크,0
넷마블,2021-08-12,게임사 3N 2분기 우울한 성적표,0
넷마블,2021-08-12,3N 이익 80% 급감에 규제 겹쳐 신작이 구원투수 될까,0
넷마블,2021-08-12,게임업계 빅3 하반기 신작으로 실적 개선 나서,0
넷마블,2021-08-12,줄줄이 어닝쇼크 넥슨 엔씨 넷마블 빅3 에 무슨 일이,0
넷마블,2021-08-12,게임업계 3N 지고 2K 시대 오나,0
넷마블,2021-08-12,실적부진 늪에 빠진 대형게임,0
넷마블,2021-08-12,규제 실적부진에 게임주 목표가 줄하향 폭탄,0
넷마블,2021-08-12,주요 게임사들 영업익 전년비 42 80% 급감,0
넷마블,2021-08-12,신작 부재 흥행 실패 게임 빅3 최악 성적,0
넷마블,2021-08-13,장 마감 후 기업공시 8월12일,0
넷마블,2021-08-13,크래프톤의 청사진 어디갔나,0
넷마블,2021-08-17,모바일 확률형 아이템에 취한 게임사들 2분기도 고전,1
넷마블,2021-08-17,실적 부진 게임주 신작 효과 살아날까,1
넷마블,2021-08-17,게임 빅3 신작으로 돌파구 찾는다,1
넷마블,2021-08-17,증권맨 여의도 떠나 판교로 인재 블랙홀 된 유니콘기업,1
넷마블,2021-08-17,시총 36조 카카오뱅크 더 오를 수 있을까,1
넷마블,2021-08-17,어닝 쇼크 게임 빅7 신작에 운명 달렸다,1
넷마블,2021-08-17,7 8호 출격 리니지 의존 심한 택진이형,1
넷마블,2021-08-17,슈퍼위크 지났지만 연말까지 호황 계속된다,1
넷마블,2021-08-18,형들 비켜 새내기 대형주들 거침없는 질주,4
넷마블,2021-08-19,연봉 전쟁 게임업계 빅3만 상반기 인건비 1700억 늘었다,0
넷마블,2021-08-19,김택진 마지막이란 각오로 전세계 린저씨 겨냥한 리니지W 나온다,0
넷마블,2021-08-20,스튜디오드래곤 넷마블과 드라마 게임 등 원천 IP 공동 개발,1
넷마블,2021-08-20,넷마블 스튜디오드래곤과 IP 공동개발 맞손,1
넷마블,2021-08-20,소셜카지노게임 합법화땐 일자리 1만개 창출,1
넷마블,2021-08-20,구글에 안 밀린다 모바일광고 게임의 룰 잡을 것,1
넷마블,2021-08-23,장중 공모가 넘긴 크래프톤 증권사 목표가 줄상향,4
넷마블,2021-08-23,신작 기대감 게임주 반등 눈에 띄네,4
넷마블,2021-08-23,삼성 SDS서 만나 평생 파트너 남궁훈 NHN 공동 설립 뒤 평생 라이벌 이해진,4
넷마블,2021-08-23,넷마블 마블 퓨처 레볼루션 OST 앨범 발매,4
넷마블,2021-08-23,신작 홈런 칠까 두근두근 게임,4
넷마블,2021-08-24,3N 4년만에 신작 격돌 연말 2차전까지 예고,4
넷마블,2021-08-25,넷마블 신작 마블 퓨처 레볼루션 출격,4
넷마블,2021-08-25,오딘 비켜 넷마블 마블 퓨처 레볼루션 78개국 앱마켓 인기 1위,4
넷마블,2021-08-25,터지면 대박 드라마 영화에 눈독 들이는 게임사들 종합,4
넷마블,2021-08-26,신작 내놓거나 변신하거나 게임 담아둘까,0
넷마블,2021-08-26,베일 벗는 블소2 마퓨레 하반기 게임대전 막 오른다,0
넷마블,2021-08-26,폭락한 엔씨 치솟은 펄어비스 신작 평가가 게임 희비 갈라,0
넷마블,2021-08-26,박용진 내 정치철학은 먹고사니즘 국민 밥 짓는 솥단지 만들 것,0
넷마블,2021-08-26,마블 히어로 끝내줘 블소도 흥미진진해,0
넷마블,2021-08-26,넷마블 마블 퓨처 레볼루션 78개국 앱스토어서 인기 1위,0
넷마블,2021-08-26,현대 카카오페이 IPO 대어 출격 대형주 명예 회복하나,0
넷마블,2021-08-30,엔씨 뒤쫓는 신흥강자들 3N 세대교체론 솔솔,1
넷마블,2021-08-30,토종 메타버스 ETF 내달 첫선 4종 동시 출격,1
넷마블,2021-08-30,돈 써야 이기는 게임 이젠 안한다 엔씨 유저들 떠난다,1
넷마블,2021-08-30,K 게임 게임스컴 2021 서 위용 뽐내,1
넷마블,2021-08-31,넷마블에프앤씨 메타버스엔터 자회사 설립,4
넷마블,2021-08-31,그랑사가 엔픽셀 1 000억 투자 유치 게임계 최단기간 유니콘 등극,4
넷마블,2021-08-31,넷마블 메타버스 시동 가상 아이돌 나온다,4
넷마블,2021-08-31,중국서 조회수 19억뷰 대박 게임사 이젠 영화 드라마 진격,4
넷마블,2021-08-31,길어지는 코로나 소셜카지노 눈길,4
넷마블,2021-09-01,셧다운제 발표에 게임주 흔들,1
넷마블,2021-09-01,엔픽셀 게임업계 최단기간 유니콘 등극,1
넷마블,2021-09-01,규제 리스크에 게임 엔터 교육 된서리,1
넷마블,2021-09-01,옥죄는 에 출렁이는 증시 게임 엔터주는 괜찮을까,1
넷마블,2021-09-01,현대 카카오페이 하반기도 대형 공모주 줄줄이 출격,1
넷마블,2021-09-01,제일기획 하이브랩에 투자 디지털 컨버전스 역량강화,1
넷마블,2021-09-01,가상 아이돌 키워라 IT 게임 메타버스,1
넷마블,2021-09-01,카카오군단 거침없는 질주 카카오페이 10 일반 청약 나선다 공모가 소폭 낮춰,1
넷마블,2021-09-02,공정위 일감몰아주기 규제 대상 기업 444곳 추가,1
넷마블,2021-09-02,신흥 대기업집단 낡은 재벌 지배구조 따라가선 안된다,1
넷마블,2021-09-02,네이버 카카오도 일감 몰아주기 등 감시망 오른다,1
넷마블,2021-09-02,현대중 카카오페이 공모주 가을 대어 낚아라,1
넷마블,2021-09-02,주사 바늘 빼도 심리 튼튼 오히려 고PER 노려라,1
넷마블,2021-09-02,제일기획 85억 투자 하이브랩 지분 20% 확보,1
넷마블,2021-09-02,공정위 빅테크 정조준 사익편취 규제대상 배,1
넷마블,2021-09-02,제일기획 하이브랩 투자 디지털 경쟁력 키운다,1
넷마블,2021-09-02,카카오 등 빅테크 총수들 사익편취 어림없다 공정위 집중감시,1
넷마블,2021-09-03,게임업계도 메타버스 열풍,2
넷마블,2021-09-03,블록딜 공포 에 짓눌린 카뱅,2
넷마블,2021-09-06,황희 장관 스타 크래프트 누구에게도 쉽게 안져 만났습니다,2
넷마블,2021-09-06,카카오뱅크 블록딜 의무보유해제 첫 난관 돌파할까,2
넷마블,2021-09-06,메기 아닌 상어 였다 시총 40조 카뱅 4대 금융지주 잡을까,2
넷마블,2021-09-06,카뱅에 1000억 투자한 우정사업본부 조원 벌어,2
넷마블,2021-09-06,에스엠 YG JYP 어쩌나 시진핑 엔터사업도 규제 나섰다,2
넷마블,2021-09-09,잘나가던 BBIG 언택트 펀드 게임 인터넷에 발목 수익률 뚝,0
넷마블,2021-09-09,인질세트 에도 불티나게 팔리는 콘솔 게임 가전 업계 미소,0
넷마블,2021-09-09,잼시티 캐나다 게임사 루디아 인수,0
넷마블,2021-09-09,북미서 보폭 넓히는 넷마블 캐나다 게임사 루디아 인수,0
넷마블,2021-09-09,넷마블 자회사 쥬라기월드 IP개발사 루디아 인수,0
넷마블,2021-09-09,넷마블 잼시티 캐나다 게임사 루디아 1925억원에 인수,0
넷마블,2021-09-10,포카 를 아시나요 덕 에 익숙한 게임사 진출 확대,2
넷마블,2021-09-10,게임 업계 큰손 넷마블 1 925억에 캐나다 게임사 루디아 인수,2
넷마블,2021-09-10,넷마블 미국 자회사 캐나다 모바일 게임사 인수,2
넷마블,2021-09-14,K OTC는 IPO 활황에 활활 5년 만에 시총 2배로,4
넷마블,2021-09-14,국감증인 1순위 택진이형 확률형 아이템 몰매 맞나,4
넷마블,2021-09-14,IT기업 지배구조 조사 전방위 확산될 듯,4
넷마블,2021-09-14,게임업계 3N 독주체제 뒤흔드는 2K,4
넷마블,2021-09-14,메타버스 키우는 게임업계 VR 아이돌 키울 전문업체 설립,4
넷마블,2021-09-15,구글표 규제 휘두른 구글 공정위 앱마켓 광고시장도 손본다,2
넷마블,2021-09-15,AI 스마트홈 시대 중소 중견업체도 기술개발 박차,2
넷마블,2021-09-15,K모바일게임 글로벌 파이어니어 매출 70% 해외서 번다 K브랜드 리포트,2
넷마블,2021-09-15,플랫폼 규제는 이제 시작 단계 공정위 카카오 구글 제재 수순,2
넷마블,2021-09-15,안경덕 고용부 장관 IT기업 CEO에 청년채용 힘써달라,2
넷마블,2021-09-15,고용부 장관 이번엔 IT기업에 채용 늘려 달라,2
넷마블,2021-09-15,공정위 구글 갑질 혐의 3건 더 있다,2
넷마블,2021-09-15,신작들 대박 터트린 자회사들 IPO 추진 K브랜드 리포트,2
넷마블,2021-09-16,안경덕 고용장관 IT CEO들에 청년채용 확대 요청,1
넷마블,2021-09-16,IT기업 채용 확대해 달라,1
넷마블,2021-09-16,고용부장관 직장갑질 끝내야 네 카 CEO 불러 엄중 경고,1
넷마블,2021-09-16,고향 대신 게임하며 코로나블루 날려볼까,1
넷마블,2021-09-16,신작 모바일 게임 풍년이네 게이머들 집콕 명절 신났다,1
넷마블,2021-09-16,추석연휴 이후에도 IPO 줄잇는다,1
넷마블,2021-09-16,고용부장관 직장갑질 끝내야 네 카 CEO 불러 엄중 경고,1
넷마블,2021-09-16,게임업체도 손 대는 커머스 콘텐츠인가 쇼핑인가,1
넷마블,2021-09-23,게임 3사 구글 애플에 3년간 수수료 3조,2
넷마블,2021-09-23,28일간 매일 접속하면 희귀 아이템이 한가득,2
넷마블,2021-09-23,엔씨 넥슨 넷마블 위기 돌파 승부수,2
넷마블,2021-09-23,성장주 휘청 BBIG 뉴딜지수 7% 하락,2
넷마블,2021-09-23,몸집 키우고 수익 내자 신작 날개 달고 세계로 훨훨,2
넷마블,2021-09-23,온라인 플랫폼 규제 우려에 BBIG 휘청,2
넷마블,2021-09-27,원스토어 대표 앱 마켓 점유율 33% 먼 목표 아냐,2
넷마블,2021-09-28,기업 채용에 메타버스 활용이 대세,0
넷마블,2021-09-28,% 확률 뚫기도 벅찬데 역습 주52시간에 휘청이는 K게임,0
넷마블,2021-09-28,IT 플랫폼 업계 채용 실력만 보고 처우 앞세워 개발자 선호,0
넷마블,2021-09-28,영화로 웹툰으로 테마파크로 인기 게임의 진화,0
넷마블,2021-09-28,모바일게임 지출 세계 1위 이용자 90% 이상이 MZ세대,0
넷마블,2021-09-29,에 안방 내주고 서 역주행 돌풍 K게임 희비,1
넷마블,2021-09-29,국내 게임업계 도쿄게임쇼 출격 신작 알리기 나선다,1
넷마블,2021-09-29,꽉 막힌 시장 대안 찾자 일본 진출 공들이는 K게임,1
넷마블,2021-10-01,유상증자 실적 올린 KB증권 주식 회사채 발행 모두 1위,0
넷마블,2021-10-01,BoA증권 M A자문 1위 두산공작기계 빅딜 주도,0
넷마블,2021-10-01,떨어질만큼 떨어졌다 두달간 롤러코스터 게임주 반등할까,0
넷마블,2021-10-01,현질 논란에 고개숙인 엔씨 과금 상관없이 같은 재미 드리겠다,0
넷마블,2021-10-01,자국 시장은 막아놓고 중국 게임 한국에서 판친다,0
넷마블,2021-10-05,공룡 IT 게임사의 밑바닥 운영법인 우린 무늬만 정규직,2
넷마블,2021-10-05,M A 신작으로 넷마블 분기 영업익 1 000억원 시대 연다,2
넷마블,2021-10-05,해외기업 M A 건수 올 들어 두 배 늘어,2
넷마블,2021-10-06,국내 50대 그룹 총수 주식 조 증발 김범수는 조 줄어,4
넷마블,2021-10-06,금융 서비스도 게임처럼 하나 넷마블 맞손,4
넷마블,2021-10-06,게임사 3N 토종 앱 마켓 살리기 힘 모은다,4
넷마블,2021-10-06,혁신 없이 미래 없다 디지털 대변혁 시대 금융사들 담대한 비전,4
넷마블,2021-10-07,메타버스로 인재 뽑고 무인세탁에 자전거정비 이색복지,4
넷마블,2021-10-08,저가 매수 몰린 게임 기지개 켜나,2
넷마블,2021-10-08,중국 인건비 리니지 리스크 3개 칼날에 휘청이는 게임 3N,2
넷마블,2021-10-12,아프리카 유럽 잇는 요지 터키 투자거점 될 수 있어,0
넷마블,2021-10-12,3N 울고 신흥강자 웃고 게임 3분기 성적표 희비,0
넷마블,2021-10-12,거래 불이행 법정다툼 지배구조 개선 리스크에 딜 타격,0
넷마블,2021-10-13,국내 콘텐츠기업 앱마켓 첫 상생협약 체결,2
넷마블,2021-10-13,토종 앱마켓 살리자 게임 음악 영상 콘텐츠기업 의기투합,2
넷마블,2021-10-13,3N 토종 앱마켓에도 게임 출시 콘텐츠사 앱마켓 협약,2
넷마블,2021-10-13,한준호가 띄우고 임혜숙이 당부한 디지털 원팀 내년에 나온다,2
넷마블,2021-10-13,역사왜곡 규제에 엔터 게임업계 몸살 기술 정보유출 우려도,2
넷마블,2021-10-13,더블유게임즈 게임회사 공격적 M A 나설 것,2
넷마블,2021-10-13,후원사 찾아 헤맨 지스타 카카오게임즈가 등판 3N은 최초 동시 불참,2
넷마블,2021-10-14,메타버스 ETF 사모으는 개인투자자들,4
넷마블,2021-10-14,구글 갑질방지법 한달 토종 앱마켓 게임 3N 뭉쳤다,4
넷마블,2021-10-14,과금 유도 로 인심 잃은 3N 카겜 크래프톤 기세 감당할 수 있나,4
넷마블,2021-10-14,구글 인앱결제 버티자 정부 토종 앱마켓 이용 독려,4
넷마블,2021-10-14,카뱅 두달새 주가 반토막 경쟁 인뱅도 동병상련,4
넷마블,2021-10-18,소셜 카지노에 꽂힌 게임사 잭팟 노린다,2
넷마블,2021-10-18,카카오게임즈 데브시스터즈 호실적 3N은 주춤 신흥강자 잘나가네,2
넷마블,2021-10-19,출장 대면회의 재개했지만 아직은 재택과 출근 사이 눈치싸움,4
넷마블,2021-10-19,일반게임부문 제2의 나라,4
넷마블,2021-10-19,국내는 좁다 리니지 미르4 등 K게임 해외시장 정조준,4
넷마블,2021-10-20,토스 꿈의 직장 만들어 인재영입 주 일 근무에 10일간 겨울방학,1
넷마블,2021-10-20,구글 앱마켓 경쟁제한사건 공정위에 행정소송 지연 전략,1
넷마블,2021-10-20,공매도에도 오르막길 걷는 게임주,1
넷마블,2021-10-20,고수익 소셜 카지노 에 푹 빠진 게임사들,1
넷마블,2021-10-20,외국인 컴백하나 친환경 인터넷주 싹쓸이,1
넷마블,2021-10-25,오딘의 아버지 김재영 대표 스타트업 한계 넘고 싶었다 신작 2개 준비,1
넷마블,2021-10-25,오징어게임 다음 K콘텐츠 배틀그라운드 뉴스테이트 있다,1
넷마블,2021-10-25,사행성 논란에 해외로 눈 돌리는 게임업계,1
넷마블,2021-10-25,카카오 넷마블 메타버스 동맹 내년 가상아이돌 나온다,1
넷마블,2021-10-26,글로벌시장 공략 주효 중견 게임사들 실적 상향 기대,3
넷마블,2021-10-26,다시 일상으로 출근하는 기업들 임산부는 계속 재택하세요,3
넷마블,2021-10-26,카카오 넷마블과 메타버스 동맹,3
넷마블,2021-10-26,신작게임 글로벌 대전 벌인다 내달 3사 격돌,3
넷마블,2021-10-26,카카오엔터 메타버스 아이돌 키운다,3
넷마블,2021-10-26,신무기 든 엔씨 크래프톤 위기 정면 돌파,3
넷마블,2021-10-27,카카오 농협 의결권 위법 조사 계열사 간 빚보증 12배,2
넷마블,2021-10-27,대기업 계열사간 채무보증 1조 셀트리온 등 4곳 신규지정 영향,2
넷마블,2021-10-27,기업 편법 빚보증 늘자 팔 걷은 공정위,2
넷마블,2021-10-27,공정위 카카오 이어 농협 금산분리 위반 의심 대기업 꼼수 채무보증도 살핀다,2
넷마블,2021-10-27,류정혜 메타버스 새 경험 창출 엔터 콘텐츠 진화시킬 것,2
넷마블,2021-10-27,넷마블 육아기 근로 단축 장려,2
넷마블,2021-10-27,절대고수 사라진 게임무림 오딘 으로 판 뒤집는 카카오게임즈,2
넷마블,2021-10-29,위드 코로나 이후에도 위드 재택 협업툴도 폭발적 성장세,2
넷마블,2021-10-29,고개숙인 3N 돌진하는 2K,2
넷마블,2021-10-29,미래와 미몽사이 메타버스,2
넷마블,2021-11-01,K 컬처 메타버스 로 무한 영역 확장,4
넷마블,2021-11-01,메타버스가 뜨니 NFT도 뜬다 페북도 뛰어든 디지털 신세계,4
넷마블,2021-11-01,메타버스로 캐릭터로 모바일게임 싹쓸이한,4
넷마블,2021-11-01,아이템 뽑기로 배 불리더니 게임 3N 시총 28조 증발,4
넷마블,2021-11-01,최상급 용사되려면 서울 아파트값 내야한다고 린저씨 마저 등돌렸다,4
넷마블,2021-11-02,글로벌 게임시장에서 뒷걸음질하는 한국 빅3 를 보는 시각,2
넷마블,2021-11-02,위드 코로나에 게임업계 현실만남,2
넷마블,2021-11-02,위드코로나 시작 활기 찾은 기업,2
넷마블,2021-11-02,LG전자 블록체인 개발자 공개채용,2
넷마블,2021-11-02,그룹 내 라이벌 카카오페이 vs 카뱅 시총 경쟁 불붙는다,2
넷마블,2021-11-02,기업들 출장 대면회의 허용 재택근무 줄인다,2
넷마블,2021-11-02,메타버스 핵심 VR 투자 개발 나선 IT기업들,2
넷마블,2021-11-04,신작출격 자존심 회복 별들의 전쟁 나선 빅3,1
넷마블,2021-11-04,오딘 미르 돌풍 3N 위협하는 중형게임사,1
넷마블,2021-11-04,K게임 유료 뽑기 모델부터 바꿔야,1
넷마블,2021-11-05,중국만 바라보다간 게임오버 유럽으로 북미로 게임 신대륙 개척나섰다,2
넷마블,2021-11-05,카뱅 기관 물량 8일부터 쏟아진다,2
넷마블,2021-11-05,게임 대어 넷마블네오 상장 철회,2
넷마블,2021-11-08,카뱅 크래프톤 SKIET 이번주 매물폭탄 터지나,3
넷마블,2021-11-08,우리도 글로벌 대박 게임사들 해외 공략 잰걸음,3
넷마블,2021-11-08,게임 3N 히든카드는 메타버스 글로벌,3
넷마블,2021-11-08,보호예수 잠금장치 풀린다 카뱅 크래프톤 SKIET 주가 어디로,3
넷마블,2021-11-08,넷마블에프앤씨 최대규모 메타버스 연구소 설립한다,3
넷마블,2021-11-08,스타트업도 스포츠 선수단 운영한다 이색 ESG 경영 눈길,3
넷마블,2021-11-08,넷마블 최대 메타버스 연구소 만든다,3
넷마블,2021-11-08,Z세대 소통로 메타버스 콘텐츠기업이 몰린다,3
넷마블,2021-11-08,K 게임 신작 출격 자존심 걸고 글로벌 시장도 동시 조준,3
넷마블,2021-11-08,3N없이 돌아온 지스타 그래도 2K 있다,3
넷마블,2021-11-08,넷마블에프앤씨 메타버스 VFX 연구소 설립,3
넷마블,2021-11-08,양극화에 IPO 불패신화 흔들,3
넷마블,2021-11-08,스타트업도 스포츠 선수단 운영한다 이색 ESG 경영 눈길,3
넷마블,2021-11-08,게임업계 신구대전 리니지W 의 수성이냐 배그 뉴스테이트 의 탈환이냐,3
넷마블,2021-11-08,3N없이 돌아온 지스타 그래도 2K 있다,3
넷마블,2021-11-08,게임업계 신구대전 리니지W 의 수성이냐 배그 뉴스테이트 의 탈환이냐,3
넷마블,2021-11-08,반세기 서울의 산업유산 한눈에,3
넷마블,2021-11-09,공모주 시장 한파 약세장 이어지자 잇따라 상장 철회,4
넷마블,2021-11-09,줄줄이 상장철회 옥석가리기 본격화,4
넷마블,2021-11-09,대장주 크래프톤 호실적 기대감,4
넷마블,2021-11-09,보호예수 잠금장치 풀리자 카카오뱅크 주가 급락,4
넷마블,2021-11-09,보호예수 폭탄이 몰려온다 카카오뱅크도 휘청,4
넷마블,2021-11-09,오딘 기세에 눌렸던 3N 신작으로 반격 노린다,4
넷마블,2021-11-10,흔들린 3N 4분기에 분위기 반전 노린다,2
넷마블,2021-11-11,게임이 변신한 애니 오징어게임 밀어냈다,4
넷마블,2021-11-11,게임업계 강타한 메타버스 블록체인 패러다임 대전환,4
넷마블,2021-11-11,인앱결제 와 전쟁 스위니 에픽게임즈 대표 16일 한국에 온다,4
넷마블,2021-11-11,2021 이달의 우수게임 시상식,4
넷마블,2021-11-11,신작이냐 메타버스 신사업이냐 갈림길 선 게임업계,4
넷마블,2021-11-11,펄어비스 3분기 영업이익 흑자전환,4
넷마블,2021-11-12,게임하면서 돈 번다 NFT에 올라타는 게임사들,1
넷마블,2021-11-12,게임 대주주 약진 대기업 총수는 후진,1
넷마블,2021-11-12,기관 NFT 잔치에 개미들은 흥,1
넷마블,2021-11-12,엔씨 블록체인게임 내년에 나온다,1
넷마블,2021-11-12,채용설명회에 면접까지 메타버스로 오세요,1
넷마블,2021-11-12,반토막 된 엔씨 넷마블 실적 P2E 진출로 반등할까,1
넷마블,2021-11-15,NFT 메타버스 열풍에 외국인 기관 몰리는 게임주,2
넷마블,2021-11-15,Killer 콘텐츠 로 글로벌 시장 공략 이번엔 K 게임 차례다,2
넷마블,2021-11-15,판커진 글로벌 NFT 게임 국내 대형업체들도 참전 성장세 강화되는 NFT,2
넷마블,2021-11-15,메타버스 NFT 로 가는 K 게임,2
넷마블,2021-11-15,골드만삭스 금융전문가 영입한 엔씨 투자 역량 강화,2
넷마블,2021-11-15,돈버는 게임으로 전환 MBN 전략 통할까,2
넷마블,2021-11-15,NFT의 N자만 나와도 게임회사 주식 들썩들썩,2
넷마블,2021-11-16,CJ CGV 2년 연속 워스트레이팅 1위 불명예,4
넷마블,2021-11-16,효성 총수일가에 400억 대여 공시 누락 공정위 조사 착수,4
넷마블,2021-11-16,구글 꼼수 막아라 법안 통과에도 앱통행세 ing 글로벌 연대할까,4
넷마블,2021-11-16,게임업체 NFT 경쟁 사행성 우려도 커진다,4
넷마블,2021-11-16,지난해 71개그룹 내부거래액 조 전년대비 조 감소,4
넷마블,2021-11-17,계열사가 총수 일가 등에게 빌려준 돈 2900억원,0
넷마블,2021-11-17,현실세계에 돌아온 지스타 닷새간 일정 돌입,0
넷마블,2021-11-17,지스타 3N 빠지고 2K가 접수한다,0
넷마블,2021-11-17,게임업계 NFT 메타버스 M A 잔치,0
넷마블,2021-11-18,넷마블 나 소외됐니 메타버스 NFT와 고밸류 사이,3
넷마블,2021-11-18,멜론 합병 음악사업 인재 확보 글로벌 도전 나선 카카오엔터,3
넷마블,2021-11-18,2년만에 열리는 지스타 부산 벡스코 달군다,3
넷마블,2021-11-18,카카오게임즈 크래프톤 텐센트 세계인의 게임축제로,3
넷마블,2021-11-18,지스타 다시 만나 반갑습니다 2년 만에 온오프 동시 개최,3
넷마블,2021-11-18,우수상 엔픽셀 그랑사가,3
